ID_Ref;Paremia_ID;Paremia_Canonica;Desautomatizacion;Mecanismo;Mecanismos_Secundarios;Patron_Sintactico;Dominio_Meta;Elementos_Sustituidos;Hash;Check
58097;228;A nadie le amarga un dulce;Degustador de dulces navideños ¿a quién le amarga un dulce;Adición;;Degustador de [Sust] ¿a [Sust] le [Sust] un [Sust];General;"{"""": ""Degustador de dulces navideños "", ""nadie"": ""a quién""}";e7e9b5924479f169a7aa8e19124f02d21e1b8cfec07c6b44767d4f9a5e2272ef;
58097;228;A nadie le amarga un dulce;A ningún tonto le amarga un dulce;Sustitución;;A [Sust] le amarga un dulce;General;"{""nadie"": ""ningún tonto""}";8f0342320c9c2a458841deeba3050fd5b05ccae0d9c6b169b6bd2f42d3a4f0c0;
58097;228;A nadie le amarga un dulce;No es una fortuna pero a nadie amarga un dulce!:);Adición;;No es [Sust] pero a nadie [Verbo] un [Sust];General;"{"""": ""No es una fortuna"", ""le amarga"": ""amarga""}";1daf352eb0f89ea45d85f8ee9d05755bc5a9dc26a3a0d207fc75521ff84f0e68;
58097;228;A nadie le amarga un dulce;A quién no le amarga un dulce;Sustitución;;A [Sust] no le [Sust] un dulce;General;"{""nadie"": ""quién""}";5d2c97e206aa2157a3462899e4551ed7499c2a0431ba5c6132d581768c38d6bf;
58097;228;A nadie le amarga un dulce;A los groenlandeses no les amarga un dulce;Sustitución;;A [Sust] no les amarga un dulce;General;"{""nadie"": ""los groenlandeses""}";920961effed91af10bb44f2924ffe2ff094c63e780866499dc206e9c92b40bfa;
58097;228;A nadie le amarga un dulce;A lo que vamos ¿a quién le amarga un dulce;Adición;;A [Sust] ¿[Sust] le amarga un dulce;General;"{"""": ""A lo que vamos "", ""nadie"": ""a quién""}";dea16960848f395d9df40cd14082b4a6642dbdc5fc3a3094aa5ef00461af5209;
58097;228;A nadie le amarga un dulce;A quién le amarga un dulce industrial;Sustitución;;A [Sust] le [Sust] un [Sust];General;"{""nadie"": ""quién"", ""amarga"": ""amarga"", ""dulce"": ""dulce industrial""}";5eacbb16549f8aec9a48e0a435cf8ca8ffde6194fd1363e68024f6fbba3b7bd7;
58097;228;A nadie le amarga un dulce;Al fin y al cabo, ¿a quien amarga un dulce;Adición;;[Adición] a [Sust] le amarga un dulce;General;"{"""": ""Al fin y al cabo, ¿a quien""}";e3e6b676ccc9203dc0810172fe5b9e91595f11b626c1f09c2ec053227e7f5393;
58097;228;A nadie le amarga un dulce;A nadie le amarga ser negrita en un periódico.;Sustitución;;A nadie le amarga [Sust];General;"{""un dulce"": ""ser negrita en un periódico""}";c215171d5ec86d528cdb8ddb4dc8a7fbc7e6c6b93c3ab895d6f7a33edcfff08a;
58097;228;A nadie le amarga un dulce;Porque a nadie le amarga una dosis...;Sustitución;;A nadie le [Sust] un [Sust];General;"{""amarga"": ""amarga"", ""dulce"": ""dosis""}";d2ce952ce31888aae0e00bc3adb07498f9eb25270bb2e91f382d152479ae0561;
58097;228;A nadie le amarga un dulce;A nadie le amarga una segunda temporada de algo así.;Adición;;A nadie le amarga [Sust];General;"{""un dulce"": ""una segunda temporada de algo así""}";5e12431402b189e8cd8b40865b7a9606ddb5c2373d87ca754cd9b896fc4bae0d;
58097;228;A nadie le amarga un dulce;"A nadie le amarga que le den un premio"", confiesa.";Adición;Sustitución;A nadie le [Sust] que le [Sust] un [Sust];General;"{""amarga"": ""gusta"", ""dulce"": ""premio"", """": ""que le den""}";268e7ce34d3f506f65f22f937e2a78018cc8963235a3ca9485654e1dd2e5074b;
58097;228;A nadie le amarga un dulce;A nadie le amarga un poco de blanco en invierno.;Sustitución;;A nadie le amarga un [Sust];General;"{""dulce"": ""poco de blanco en invierno""}";264f2d4d13940e66963c029045cd0191a0a8ea3fcb28290ae9b28835d3c8019e;
58097;228;A nadie le amarga un dulce;A nadie le amarga un descuento del 90%.;Sustitución;;A nadie le amarga un [Sust];Compras/Descuentos;"{""dulce"": ""descuento del 90%""}";c97e4f3ef130ae326ed1847ef27d14e4d60e886f01175e59c5bbc5dbed98e3cf;
58097;228;A nadie le amarga un dulce;A nadie le amarga un crustáceo a buena rcp.;Sustitución;;A nadie le amarga un [Sust];General;"{""dulce"": ""crustáceo""}";29db146c7c8931eafe237dbd68b70671b950818b9f61b694817344483572e8c1;
58097;228;A nadie le amarga un dulce;A nadie le amarga una buena spoof movie.;Sustitución;;A nadie le amarga un [Sust];Cine/Entretenimiento;"{""dulce"": ""buena spoof movie""}";e7c81ef5bbc7317b08fe8834f629652160dd08a31828ff1b136ce4e4dd5ca4aa;
58097;228;A nadie le amarga un dulce;A nadie le amarga una escapada a las islas baleares.;Sustitución;;A nadie le amarga un [Sust];General;"{""dulce"": ""escapada a las islas baleares""}";e46e259ce2567788a0d4818a04fc2b333b030690c6e0f0ba66d35c95eb5861f3;
58097;228;A nadie le amarga un dulce;A nadie le amarga una buena pasta.;Sustitución;;A nadie le amarga un [Sust];General;"{""dulce"": ""buena pasta""}";cf064642fe9eaf60957492cfbda32f773694f82f9e83383acb841fa912627c8b;
58097;228;A nadie le amarga un dulce;A nadie le amarga hacerlo.;Sustitución;;A nadie le [Sust] [Sust];General;"{""amarga un dulce"": ""amarga hacerlo""}";3477b8060e11fdbb5921e6480d12c35105e0f1e7a2de36e71e2555c1f55156a2;
58097;228;A nadie le amarga un dulce;A quién le amarga un dulce como tú?, ¿como tú;Adición;Permutación;A [Sust] le amarga un dulce [Adición];General;"{""nadie"": ""quién"", """": ""como tú?, ¿como tú""}";0880b5ac3d77958d62983dc2fe84ee4959e9f2f8cb842d018ca9535b6943e9e0;
58097;228;A nadie le amarga un dulce;Y a quién le amarga un dulce;Permutación;;A [Sust] le [Sust] un dulce;General;"{""nadie"": ""quién"", ""amarga"": ""amarga""}";534376faf74a141f6087c83b7bb9e487a10f08966559d38d6398aa633403c60c;
58097;228;A nadie le amarga un dulce;"A quién le amarga un dulce "" mimaté.";Sustitución;;A [Sust] le [Sust] un dulce;General;"{""nadie"": ""quién""}";5e662e9b98fd26da54e9ffc2ca58da6f4b30b49c286a41f6b27f9bcee5b497e1;
58097;228;A nadie le amarga un dulce;A nadie le amarga un caramelo.;Sustitución;;A nadie le amarga un [Sust];General;"{""dulce"": ""caramelo""}";a923439301b61a9790d85435764fd4e6630679b028a97a56d8dd0b6dd5501187;
58100;231;A otro perro con ese hueso;A otro perro con fusil.;Sustitución;;A otro perro con [Sust];General;"{""hueso"": ""fusil""}";2b2e2b7933abccf41039085663568ef673cd16a792f94601f48c961c9abcbfdc;
58103;240;A palabras necias, oídos sordos;A palabras de navarro oídos sordos, gobierno trabajando.;Sustitución;Adición;A [Sust] de [Sust], [Sust] [Sust];Política;"{""necias"": ""de navarro"", """": ""gobierno trabajando""}";8dcbea8d6df1cf48a6769c1171d76424b50cb73db01dd2da6d578314bd32269b;
58103;240;A palabras necias, oídos sordos;A palabras eléctricas, oídos desenchufados.;Sustitución;;A [Sust] [Sust], [Sust] [Sust];Tecnología/Comunicación;"{""necias"": ""eléctricas"", ""sordos"": ""desenchufados""}";feba523f1edf3f269b53ad05478e3fc7db40e362069383d90816ec56a0febaac;
58103;240;A palabras necias, oídos sordos;Todas las palabras del mundo caerán en oídos sordos.;Adición;;Todas las [Sust] del mundo caerán en [Sust];General;"{""palabras necias"": ""palabras del mundo"", ""oídos sordos"": ""oídos sordos""}";d943bf1998766ea8edb106892db739cd397ac99392d2994082043a9ca8afb98f;
58103;240;A palabras necias, oídos sordos;A palabras necias oídos zurdos, jajaja...;Sustitución;;A [Adjetivo] palabras, [Adjetivo] oídos;General;"{""sordos"": ""zurdos""}";58e2b0b6d63221fc09fba7cc44677d3ae338b5c7e13e053f7b64d8a8bde71478;
58103;240;A palabras necias, oídos sordos;A palabras embarazosas, oídos anticonceptivos;Sustitución;;A [Sust] [Sust], [Sust] [Sust];Comunicación/Relaciones;"{""necias"": ""embarazosas"", ""sordos"": ""anticonceptivos""}";2ec58c0f76b84fc7abccfa960fb1cffa0fb36796cfccaf6ecc42fa4cf7329489;
58103;240;A palabras necias, oídos sordos;"Lo mejor es que "" a palabras necias,oidos sordos";Adición;Cita;Lo mejor es que [Paremia];General;"{"""": ""Lo mejor es que ""}";06f22f20453056d10b596497fbfa5a2a40e43b0ab8955583414c2e6d7531476c;
58103;240;A palabras necias, oídos sordos;A palabras necias, es la receta.;Sustitución;Anacoluto;A [Sust] necias, [Sust];General;"{""oídos sordos"": ""es la receta""}";d11b8505ce27090a281856ea2b99b75af5d82ff668ad4152ed5778164778919b;
58103;240;A palabras necias, oídos sordos;Las palabras caen en oídos sordos.;Sustitución;;[Sust] caen en oídos sordos;General;"{""palabras necias"": ""palabras""}";f88cbe40ead701154a9fabd951349f2b307121611543c5ab0be9e1081aba1eec;
58103;240;A palabras necias, oídos sordos;El consejo pero tus palabras llegaran a oídos sordos.;Adición;Permutación;[Adición] tus palabras llegaran a oídos sordos;General;"{"""": ""El consejo pero"", ""A palabras necias"": ""tus palabras""}";64bced2145dfe21721c866988cee03363d6384fc66b3ffaa67f7695b4d3ea4f7;
58103;240;A palabras necias, oídos sordos;Las palabras recaen sobre oídos sordos.;Sustitución;;[Sust] recaen sobre [Sust];General;"{""A palabras necias"": ""Las palabras"", ""oídos sordos"": ""oídos sordos""}";f1237434e9c9a2ddec89e23065ddde6ee27f78a518ed132a3242ef13854a1605;
58103;240;A palabras necias, oídos sordos;Kary!!! a palabras necias oídos sordos!! no hagas caso;Adición;;[Adición] a palabras necias oídos sordos;General;"{"""": ""Kary!!! ... no hagas caso""}";c3307e6aa81cdfd25977810f8fc4bad83febb71315c91e95feab6614eb5334b4;
58103;240;A palabras necias, oídos sordos;Pero... mis palabras caen en oídos sordos.;Sustitución;;A [Sust] [Sust], [Sust] [Sust];General;"{""necias"": ""mis palabras"", ""oídos"": ""oídos""}";7a05986bedb25e3fea4d618b1910562e31a625eb8b7419a7fd46f1d6fc519212;
58103;240;A palabras necias, oídos sordos;Ahórrate las palabras jactanciosas para oídos más importantes.;Sustitución;Adición;A [Sust] palabras [Sust], [Sust] oídos [Sust];General;"{""necias"": ""jactanciosas"", ""oídos sordos"": ""oídos más importantes"", """": ""Ahórrate las""}";50e854e3023bb12fa123580b510fe499b19f375269eca6ce4807272909eb06b3;
58103;240;A palabras necias, oídos sordos;A palabras necias oídos con pegamento;Sustitución;;A [Sust] [Sust], [Sust] [Sust];General;"{""sordos"": ""con pegamento""}";f161d40cbc75c0ec44bb8a31086e0651049cf6d5b6adfc0386462d7d13f8d50f;
58103;240;A palabras necias, oídos sordos;Así, a palabras necias, oídos inteligentes.;Sustitución;Anacoluto;A [Sust] necias, [Sust] [Sust];General;"{""oídos sordos"": ""oídos inteligentes""}";c7464ce029dd0cac4c4e9a30b36fa049516dfcddb6431d790721bd6793847f5d;
58106;248;A perro flaco, todo son pulgas;El perro sin historia lleno de pulgas;Sustitución;Permutación;El perro [Sust] [Sust] de pulgas;General;"{""flaco"": ""sin historia"", ""todo son"": ""lleno de""}";141edd80b0314bd3015bb370318033a76dbd5446aed2aa26b578bfa85e29b68b;
58106;248;A perro flaco, todo son pulgas;A perro flaco, le sobran puigas.;Sustitución;;A perro flaco, [Sust] son pulgas;General;"{""todo son"": ""le sobran""}";8e45cf17479a7ebbbb8570ab1067c7fc84f5d941b37ab4904927ad0d2ffe330e;
58106;248;A perro flaco, todo son pulgas;Denme al perro con todas sus pulgas;Fusión;Anacoluto;Denme al [Sust] con [Sust];General;"{""perro flaco"": ""perro"", ""todo son pulgas"": ""con todas sus pulgas""}";3c7c3e74abaffec35202d515f46da26eb2a299e61070c61a2fb0f3705eb15ea4;
58122;305;A quien madruga, Dios le ayuda;Quien va detrás de su perdición un dios le ayuda;Sustitución;Permutación;Quien [Verbo] [Sust], [Sust] le [Verbo];General;"{""madruga"": ""va detrás de su perdición"", ""Dios"": ""un dios""}";2be32fdeb9fe289a1c95ef9d13a11bb879ed9271f33810a737adddf6af120450;
58122;305;A quien madruga, Dios le ayuda;Dios ayuda a quien se ayuda.;Sustitución;Permutación;Dios [Sust] a quien [Sust];General;"{""ayuda"": ""ayuda"", ""madruga"": ""se ayuda""}";2f19bf6a1b006d91eb7ae725bc575620c636c6a3d1bd3fa333ec0ff20609eb3c;
58127;317;A rey muerto, rey puesto;A rey muerto, rey fichado.;Sustitución;;A [Sust] muerto, [Sust] [Sust];General;"{""rey puesto"": ""rey fichado""}";23fc1200d899a5f60e086f004da35f2a5d6381dfc2e237e11f7ea709ddf633d4;
58128;318;A río revuelto, ganancia de pescadores;A río revuelto, ganancia de concejales;Sustitución;;A río [Sust], ganancia de [Sust];Política;"{""pescadores"": ""concejales""}";b0a487694750901638fb85b7f43770413807f1e1f4a06bb0fcae9796a79812fc;
58128;318;A río revuelto, ganancia de pescadores;A río revuelto, ganancia de franco colapinto.;Sustitución;;A río [Sust], ganancia de [Sust];General;"{""pescadores"": ""franco colapinto""}";2d4f2ef6262bc827bc4889ecd64af089149d745c83fe0f7bade009bb530a01c2;
58128;318;A río revuelto, ganancia de pescadores;Y con ganancia de pescadores;Truncamiento;;Y con [Sust] de [Sust];General;{};da4d0988f15e629196c3234f6dae60146f6b39c24bff3d7da712ff12413afbae;
58128;318;A río revuelto, ganancia de pescadores;36 comentarios sobre “a río revuelto, ganancia de emprendedores”;Sustitución;;A río [Sust], [Sust] de [Sust];Economía/Emprendimiento;"{""pescadores"": ""emprendedores""}";e16929487d4b485f86c072f5c4f95048cc2e0d348a482ae5605878866bfc463f;
58128;318;A río revuelto, ganancia de pescadores;Opacidad fiscal y ganancia de pescadores;Sustitución;;A [Sust] revuelto, ganancia de pescadores;Economía/Política;"{""río"": ""opacidad fiscal""}";aef045128ecc63b3fc2b26a7c90496e833f53339f2cd7761f30ea579235d5cea;
58128;318;A río revuelto, ganancia de pescadores;A río revuelto, ganancia de gatos zalameros.;Sustitución;;A río revuelto, ganancia de [Sust];General;"{""pescadores"": ""gatos zalameros""}";c009ab92fc64f5d73f927e8ba13141b9b02e0915064053703c4527ea6ef47f6f;
58128;318;A río revuelto, ganancia de pescadores;Los últimos días decía: a río revuelto, ganancia de constructoras.;Sustitución;;A río revuelto, ganancia de [Sust];Economía/Construcción;"{""pescadores"": ""constructoras""}";d03832d0f54e22028d08816ea87f2de952a5d7969dd3b131b348a4bb5d54a96b;
58128;318;A río revuelto, ganancia de pescadores;A límites marcados, ganancia de pescadores;Sustitución;;A [Sust] [Sust], ganancia de pescadores;General;"{""río revuelto"": ""límites marcados""}";3f179aee216359856f5594e76fb44429be838b1220d10fa2ff500ace14288089;
58128;318;A río revuelto, ganancia de pescadores;A río revuelto, ganancia de genocidas.;Sustitución;;A río revuelto, ganancia de [Sust];General;"{""pescadores"": ""genocidas""}";5f7ec82cae15c93fe86b71da086571c60b81c2dbed2bf12b245deb6146beaa97;
58128;318;A río revuelto, ganancia de pescadores;A rey revuelto, ganancia de republicanos;Sustitución;;A [Sust] revuelto, ganancia de [Sust];Política;"{""río"": ""rey"", ""pescadores"": ""republicanos""}";caab5e8794ac8a98d64066285072d5db18181b4cf8461a57c252c4b39c7d4056;
58142;363;Afortunado en el juego, desgraciado en amores;Desgraciado en amor, afortunado en el juego! ¡ siempre gana;Permutación;Adición;Desgraciado en [Sust], afortunado en [Sust]!;General;"{""Afortunado en el juego, desgraciado en amores"": ""Desgraciado en amor, afortunado en el juego""}";babf0b8fa2f405911c0cbf3d3fd7f7feb4f68ee89ede8a7287908cb607e738b6;
58152;390;Agua que no has de beber, déjala correr;"No has de beber, déjala correr "", dice el dicho popular.";Truncamiento;;No has de [Sust], déjala [Sust];General;{};e19bd1232508bf6c48dbd4d58d0c65f53540dd9280fb50b320de2ea1c441c8e2;
58152;390;Agua que no has de beber, déjala correr;"No has de beber, déjala correr."" todos lo hemos escuchado.";Truncamiento;;No has de [Sust], déjala [Sust];General;{};032f95487a739ede3de6255d17f3550cd667e9a267c55382c638f0827a98f073;
58152;390;Agua que no has de beber, déjala correr;Que se llenen de aves, ¡dejad correr el agua;Permutación;Fusión;Dejad [Sust] correr el [Sust];General;"{""agua"": ""aves"", ""de beber"": """", ""déjala"": ""dejad""}";250ac1f97d996eddbd8587d51b34c81cf20e35df54ba51aa8a61aeb269453e57;
58152;390;Agua que no has de beber, déjala correr;No es de beber, déjala correr, déjala, déjala.;Truncamiento;Repetición;No es de beber, déjala [Repetición];General;{};8502ac141ed09b20fa6588d36dcca565484b60f3903573042f4773978769ad2a;
58164;1370;Dentro de cien años, todos calvos;Dentro de cien años, amor mío...;Sustitución;Permutación;Dentro de [Num] años, [Sust];General;"{""todos calvos"": ""amor mío""}";ba2b49f146545c9e22ac6b0643248aed52fd4a680c1f924f4e84c37764967359;
58183;478;Al pan, pan, y al vino, vino;Al pan, pan y al vino…vino, que diria el buen aimgo uhuru.;Adición;Anacoluto;Al pan, pan y al vino…vino, [Adición];General;"{"""": ""que diria el buen aimgo uhuru""}";936e9938554075268f7c71922e0fd628f93dfb4cb2a88b84d6cb6f1d96f1f8f3;
58186;489;Al que le pique, que se rasque;Que se rasque, que se rasque hasta desangrarse.;Adición;Permutación;[Adición] que se rasque [Sust];General;"{"""": ""Que se rasque, que se rasque hasta desangrarse"", ""Al que le pique, que se rasque"": ""Que se rasque, que se rasque hasta desangrarse""}";eeb5dc14af069707e60f37776d4fc7eafce1e1c5e52f79972ec1be2bb952f685;
58196;531;Algo tendrá el agua cuando la bendicen;No voy entrar en el agua ni que sea bendita.;Sustitución;;No [Sust] [acción] en el [Sust] ni que sea [Sust];General;"{""Algo tendrá"": ""No voy"", ""el agua"": ""el agua"", ""cuando la bendicen"": ""ni que sea bendita""}";32a41aaed56ac44086f0c0b435ba7808ee2fe22823d9a2915135140710d689f4;
58196;531;Algo tendrá el agua cuando la bendicen;Ahora el agua de gesundheit. bendito seas.;Fusión;Anacoluto;Algo [Sust] el [Sust] cuando lo [Sust];General;"{""tendrá"": ""de gesundheit"", ""agua"": ""bendito seas""}";b0442a95f45bf9113799a5bd0fad1cf3333ac69e516d89df06cec53c4d473630;
58196;531;Algo tendrá el agua cuando la bendicen;Convierte el agua en bendita.;Metaplasmo;;Convierte [Sust] en [Sust];General;"{""el agua cuando la bendicen"": ""el agua en bendita""}";57f551b1a7d80fe59454dc5ff6a5126ff35caa038172b4dc14f0284068c66ba9;
58213;574;Amigos, hasta en el infierno;En el purgatorio que dos años en el infierno;Adición;Permutación;[Adición] en [Lugar] que [Tiempo/Comparación] en [Lugar];General;"{""Amigos, hasta en el infierno"": ""En el purgatorio que dos años en el infierno"", """": ""En el purgatorio que dos años""}";0e3823f233890d88ad133ae1f8113f1e1968fafb6651260747745edd9d2358d6;
58215;577;Amor con amor se paga;El amor con amor se cura;Sustitución;;Amor con amor se [verbo];Relaciones personales;"{""paga"": ""cura""}";6e88748e49b6c6eb3ebd84a6faccab5e0428cc113a2e38d1302b6c7117df4f1c;
58215;577;Amor con amor se paga;Con más amor con amor después de x edad;Adición;Permutación;Con [Adición] amor [Sust] después de [Sust];Relaciones Interpersonales;"{"""": ""Con más"", ""se paga"": ""con amor después de x edad""}";c6387946a1da38e06bdcb40163de1cc041a8fbab461f92ab94eb0143d7da006e;
58215;577;Amor con amor se paga;No se vive, con amor se muere;Metasemema;Negación Semántica;No [Verbo], con [Sust] [Verbo];Relaciones Interpersonales;"{""se paga"": ""se muere"", ""Amor con amor"": ""con amor""}";1cbc1165c58d5dfafb6c0c032260ce07b57d8c4c4555df75cdb57090500503a9;
